split,date,year,account,author,editor,article_type,title,char_count,image_count,url,file,source_path
train,2019-03-28 11:46,2019,成都美食,初一啊,初一,人物老店/烟火故事稿,集齐12种肉的抖音爆款【游泳圈】火锅！连续免费吃12天！,4056,135,https://mp.weixin.qq.com/s/hdO_4EzCyKG0D1dGaG0ifA,20190328_集齐12种肉的抖音爆款【游泳圈】火锅！连续免费吃12天！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190328_集齐12种肉的抖音爆款【游泳圈】火锅！连续免费吃12天！.md
train,2019-03-29 12:16,2019,成都美食,凯文啊,凯文,测评指南/清单稿,老菜市里面的苍蝇小店，才是我愿意跟爸妈逛菜市的重点！,6057,184,https://mp.weixin.qq.com/s/GluG28usya56aosHceR2gQ,20190329_老菜市里面的苍蝇小店，才是我愿意跟爸妈逛菜市的重点！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190329_老菜市里面的苍蝇小店，才是我愿意跟爸妈逛菜市的重点！.md
train,2019-03-31 11:29,2019,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,吃了30年的烧鸭子、匝肥肠、通宵面，你还说龙潭寺没得去头？,7358,146,https://mp.weixin.qq.com/s/g4H_U0SxrC74ubSIXKlD4g,20190331_吃了30年的烧鸭子、匝肥肠、通宵面，你还说龙潭寺没得去头？.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190331_吃了30年的烧鸭子、匝肥肠、通宵面，你还说龙潭寺没得去头？.md
train,2019-04-01 11:38,2019,成都美食,初一啊,初一,街区地图/城市记忆稿,簇桥，快绝版的老成都，物价和美食都太感人了！,5151,150,https://mp.weixin.qq.com/s/NuitLYZf7BioKpjFuBFBfw,20190401_簇桥，快绝版的老成都，物价和美食都太感人了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190401_簇桥，快绝版的老成都，物价和美食都太感人了！.md
train,2019-04-02 11:41,2019,成都美食,凯文啊,凯文,测评指南/清单稿,黄孃隔壁的宝藏干锅，几年没啃的鹅唇翅膀双拼又出现了！,3390,79,https://mp.weixin.qq.com/s/Wj-ZLRnkEHlAGVdW2cHDvQ,20190402_黄孃隔壁的宝藏干锅，几年没啃的鹅唇翅膀双拼又出现了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190402_黄孃隔壁的宝藏干锅，几年没啃的鹅唇翅膀双拼又出现了！.md
train,2019-04-04 11:30,2019,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,被我们吃到国外的麻辣烫，家楼下那家居然是歪的？！,4923,97,https://mp.weixin.qq.com/s/UxygKL-XveVb7rz_jtSPKQ,20190404_被我们吃到国外的麻辣烫，家楼下那家居然是歪的？！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190404_被我们吃到国外的麻辣烫，家楼下那家居然是歪的？！.md
train,2019-04-05 11:50,2019,成都美食,初一啊,初一,单品深挖/资格味道稿,双倍芋泥奶茶来了，不是大胃王也免费！,3705,99,https://mp.weixin.qq.com/s/ktpeyxR5NJWgrvSjS4binA,20190405_双倍芋泥奶茶来了，不是大胃王也免费！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190405_双倍芋泥奶茶来了，不是大胃王也免费！.md
train,2019-04-06 11:50,2019,成都美食,凯文啊,凯文,人物老店/烟火故事稿,去这些外国人开的苍蝇馆子，需要自带海椒面吗？,4060,107,https://mp.weixin.qq.com/s/2d-koJfA6w21_34qnV-jlw,20190406_去这些外国人开的苍蝇馆子，需要自带海椒面吗？.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190406_去这些外国人开的苍蝇馆子，需要自带海椒面吗？.md
train,2019-04-07 11:40,2019,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,不要吓学妹川大江安没吃勒！这个专用美食小镇，资格够老吧！,6831,127,https://mp.weixin.qq.com/s/VRuBut9dtZkBKJzGBLIv9Q,20190407_不要吓学妹川大江安没吃勒！这个专用美食小镇，资格够老吧！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190407_不要吓学妹川大江安没吃勒！这个专用美食小镇，资格够老吧！.md
train,2019-04-08 11:45,2019,成都美食,初一啊,初一,街区地图/城市记忆稿,玉林中学门口的冒菜摊，加醋的干碟子追了快20年！,3390,91,https://mp.weixin.qq.com/s/PcWHMum0JBdYuo_nc5EdBg,20190408_玉林中学门口的冒菜摊，加醋的干碟子追了快20年！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190408_玉林中学门口的冒菜摊，加醋的干碟子追了快20年！.md
train,2019-04-09 11:30,2019,成都美食,凯文啊,凯文,测评指南/清单稿,抖音卖断货还限购的那些吃的，停止浪费我的钱！,4113,104,https://mp.weixin.qq.com/s/51klI70xh1XK27DYUklYdQ,20190409_抖音卖断货还限购的那些吃的，停止浪费我的钱！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190409_抖音卖断货还限购的那些吃的，停止浪费我的钱！.md
train,2019-04-10 11:58,2019,成都美食,凯文啊,凯文,街区地图/城市记忆稿,被苍蝇馆子包围的肥肠蛙老店，凭啥子让我排到晚上10点？,3816,104,https://mp.weixin.qq.com/s/GOOAfn5OAUaEi9sgat81Sg,20190410_被苍蝇馆子包围的肥肠蛙老店，凭啥子让我排到晚上10点？.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190410_被苍蝇馆子包围的肥肠蛙老店，凭啥子让我排到晚上10点？.md
train,2019-04-11 13:05,2019,成都美食,阿曾阿,阿曾,人物老店/烟火故事稿,一道菜58斤重，成都虾界爸爸又回归了！,4806,95,https://mp.weixin.qq.com/s/IdF-oPHhbrFrik8KrpgbQA,20190411_一道菜58斤重，成都虾界爸爸又回归了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190411_一道菜58斤重，成都虾界爸爸又回归了！.md
train,2019-04-12 12:23,2019,成都美食,初一啊,初一,人物老店/烟火故事稿,小鸟胃都要吃100多的古董炮筒烤肉，现在58/位自助！,4609,133,https://mp.weixin.qq.com/s/cUcOYpUjTfaIC6-TaxF1cw,20190412_小鸟胃都要吃100多的古董炮筒烤肉，现在58_位自助！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190412_小鸟胃都要吃100多的古董炮筒烤肉，现在58_位自助！.md
train,2019-04-14 11:31,2019,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,那二年辰的台球室，招牌菜居然是老板娘烧勒泥鳅儿、炖勒蹄花。,3407,69,https://mp.weixin.qq.com/s/OZH47KOKGUWjPiV9UTPzMw,20190414_那二年辰的台球室，招牌菜居然是老板娘烧勒泥鳅儿、炖勒蹄花。.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190414_那二年辰的台球室，招牌菜居然是老板娘烧勒泥鳅儿、炖勒蹄花。.md
train,2019-04-15 12:39,2019,成都美食,初一啊,初一,人物老店/烟火故事稿,7角一盘菜的卤菜摊火锅，我们去给老板上一课！,4554,127,https://mp.weixin.qq.com/s/LDIB0McfHP8-3WLA_s2nTw,20190415_7角一盘菜的卤菜摊火锅，我们去给老板上一课！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190415_7角一盘菜的卤菜摊火锅，我们去给老板上一课！.md
train,2019-04-16 11:43,2019,成都美食,阿曾阿,阿曾,测评指南/清单稿,麦当劳开始卖【黑金汉堡】了，可能要带刀叉吃。,4501,65,https://mp.weixin.qq.com/s/NEp8ZOCFaBquy2SLVT1QLg,20190416_麦当劳开始卖【黑金汉堡】了，可能要带刀叉吃。.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190416_麦当劳开始卖【黑金汉堡】了，可能要带刀叉吃。.md
train,2019-04-17 11:42,2019,成都美食,凯文啊,凯文,单品深挖/资格味道稿,不打烊的隐藏夜市，专门吃肉，这次半价吃!,4474,113,https://mp.weixin.qq.com/s/lLjSbeld5BVB4_ATOeH1jg,20190417_不打烊的隐藏夜市，专门吃肉，这次半价吃!.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190417_不打烊的隐藏夜市，专门吃肉，这次半价吃!.md
train,2019-04-19 12:23,2019,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,春熙路的宫廷火锅，自带旋转楼梯。,4211,90,https://mp.weixin.qq.com/s/wyIMd1stu23NSU5c0WZySA,20190419_春熙路的宫廷火锅，自带旋转楼梯。.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190419_春熙路的宫廷火锅，自带旋转楼梯。.md
train,2019-04-20 11:29,2019,成都美食,初一啊,初一,街区地图/城市记忆稿,3张桌子的兔头串串大户，麻酱油碟续了4次都不够！,3795,109,https://mp.weixin.qq.com/s/CZvhhrEQOXHOVh36j3kaYA,20190420_3张桌子的兔头串串大户，麻酱油碟续了4次都不够！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190420_3张桌子的兔头串串大户，麻酱油碟续了4次都不够！.md
train,2019-04-21 11:29,2019,成都美食,凯文啊,凯文,街区地图/城市记忆稿,初中吃的那个雪娃娃又开了，想抱起作业再去坐一下午。,3982,77,https://mp.weixin.qq.com/s/iF3dytW_6FnaD6a46mBIAw,20190421_初中吃的那个雪娃娃又开了，想抱起作业再去坐一下午。.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190421_初中吃的那个雪娃娃又开了，想抱起作业再去坐一下午。.md
train,2019-04-22 11:30,2019,成都美食,初一啊,初一,人物老店/烟火故事稿,菜市场火锅摊，荤菜1块多一盘。,4265,139,https://mp.weixin.qq.com/s/VIOSKMUsngnKkL7WE_ETKg,20190422_菜市场火锅摊，荤菜1块多一盘。.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190422_菜市场火锅摊，荤菜1块多一盘。.md
train,2019-04-23 11:44,2019,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,人均30多的竹板凳儿串串，每样小碗菜都想点。,3940,89,https://mp.weixin.qq.com/s/h_fnHghstYqM6z8Mpl-YUA,20190423_人均30多的竹板凳儿串串，每样小碗菜都想点。.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190423_人均30多的竹板凳儿串串，每样小碗菜都想点。.md
train,2019-04-24 11:43,2019,成都美食,凯文啊,凯文,单品深挖/资格味道稿,今年第1顿小龙虾自由，靠这个1.5M的旋转龙虾盘实现了！,4440,107,https://mp.weixin.qq.com/s/caKWEwBSk1dxXEIoLzn0rg,20190424_今年第1顿小龙虾自由，靠这个1.5M的旋转龙虾盘实现了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190424_今年第1顿小龙虾自由，靠这个1.5M的旋转龙虾盘实现了！.md
train,2019-04-25 14:12,2019,成都美食,初一啊,初一,人物老店/烟火故事稿,都是熟客的爸爸火锅，又开了一家，卖双层牛排锅,4631,130,https://mp.weixin.qq.com/s/PcFgFBjKqP_cUkupf7evaQ,20190425_都是熟客的爸爸火锅，又开了一家，卖双层牛排锅.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190425_都是熟客的爸爸火锅，又开了一家，卖双层牛排锅.md
train,2019-04-26 11:42,2019,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,十陵人的嘴ber太挑了，成都大学的夜市都喂不饱他们！,6854,124,https://mp.weixin.qq.com/s/i8BIal5tHkTSV0Xj9EixDQ,20190426_十陵人的嘴ber太挑了，成都大学的夜市都喂不饱他们！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190426_十陵人的嘴ber太挑了，成都大学的夜市都喂不饱他们！.md
train,2019-04-28 12:24,2019,成都美食,凯文啊,凯文,人物老店/烟火故事稿,藏在老富人区的龙虾火锅，揣10元就能吃肉。,4508,114,https://mp.weixin.qq.com/s/KFi8_jlf_gngj8BDJvZRyA,20190428_藏在老富人区的龙虾火锅，揣10元就能吃肉。.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190428_藏在老富人区的龙虾火锅，揣10元就能吃肉。.md
train,2019-04-29 11:33,2019,成都美食,初一啊,初一,街区地图/城市记忆稿,169岁的瑞士巧克力铺来太古里了，国内第2家！,4336,114,https://mp.weixin.qq.com/s/fX94m8uXddkcTMhfR93mfA,20190429_169岁的瑞士巧克力铺来太古里了，国内第2家！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190429_169岁的瑞士巧克力铺来太古里了，国内第2家！.md
train,2019-04-30 18:12,2019,成都美食,阿曾阿,阿曾,单品深挖/资格味道稿,潮牌火锅来了，这一次5折吃牛排！,3883,104,https://mp.weixin.qq.com/s/rKU8Wk_B3-T8E41Gh3IcaA,20190430_潮牌火锅来了，这一次5折吃牛排！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190430_潮牌火锅来了，这一次5折吃牛排！.md
train,2019-05-01 11:29,2019,成都美食,凯文啊,凯文,街区地图/城市记忆稿,这些乐山人吃了几十年的老店，都能在成都吃到了！,5089,90,https://mp.weixin.qq.com/s/gNq5LRNucr4uyUjvDB3u8g,20190501_这些乐山人吃了几十年的老店，都能在成都吃到了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190501_这些乐山人吃了几十年的老店，都能在成都吃到了！.md
train,2019-05-02 11:30,2019,成都美食,初一啊,初一,街区地图/城市记忆稿,大胆猜测，住得离川大南门越近，胖子越多！,4497,138,https://mp.weixin.qq.com/s/L3UHSA5ks3ydZufOpMzmrQ,20190502_大胆猜测，住得离川大南门越近，胖子越多！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190502_大胆猜测，住得离川大南门越近，胖子越多！.md
train,2019-05-04 11:30,2019,成都美食,阿曾阿,阿曾,街区地图/城市记忆稿,陪你慢慢变老的五大花园，那家炸洋芋还在吗？,6525,132,https://mp.weixin.qq.com/s/yQtvFwQHbtAPJ-UUymNfeQ,20190504_陪你慢慢变老的五大花园，那家炸洋芋还在吗？.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190504_陪你慢慢变老的五大花园，那家炸洋芋还在吗？.md
train,2019-05-05 11:30,2019,成都美食,凯文啊,凯文,街区地图/城市记忆稿,不一定要去张醪糟，肖家河的手掐醪糟粉子，通宵不打烊。,3474,74,https://mp.weixin.qq.com/s/wyxNyoyz0Ifr-HooX_QcOg,20190505_不一定要去张醪糟，肖家河的手掐醪糟粉子，通宵不打烊。.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190505_不一定要去张醪糟，肖家河的手掐醪糟粉子，通宵不打烊。.md
train,2019-05-06 18:30,2019,成都美食,初一啊,初一,综合探店稿,奈雪女神版【霸气杨梅】回归，这次不用排队了！,3900,101,https://mp.weixin.qq.com/s/IBMo1uoxWE9IDb_LkmHdJQ,20190506_奈雪女神版【霸气杨梅】回归，这次不用排队了！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190506_奈雪女神版【霸气杨梅】回归，这次不用排队了！.md
train,2019-05-07 12:04,2019,成都美食,阿曾阿,阿曾,单品深挖/资格味道稿,又去奶奶家端盆盆菜回来了，土味甜品只要1毛多！,4161,90,https://mp.weixin.qq.com/s/OdcRUHuKBhfLp2MoJ4bahw,20190507_又去奶奶家端盆盆菜回来了，土味甜品只要1毛多！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190507_又去奶奶家端盆盆菜回来了，土味甜品只要1毛多！.md
train,2019-05-08 11:30,2019,成都美食,凯文啊,凯文,街区地图/城市记忆稿,卖了35年的成都老街串串，跟到一起排队的都是00后。,4698,116,https://mp.weixin.qq.com/s/TX_Ro5TEDB1_iU4TTu9MIg,20190508_卖了35年的成都老街串串，跟到一起排队的都是00后。.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190508_卖了35年的成都老街串串，跟到一起排队的都是00后。.md
train,2019-05-09 12:08,2019,成都美食,初一啊,初一,街区地图/城市记忆稿,【方形珍珠】奶茶，开在1㎡的街边亭子里,4777,107,https://mp.weixin.qq.com/s/7Tiqf0mreMiowoxpwVjnVw,20190509_【方形珍珠】奶茶，开在1㎡的街边亭子里.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190509_【方形珍珠】奶茶，开在1㎡的街边亭子里.md
train,2019-05-10 12:18,2019,成都美食,阿曾阿,阿曾,人物老店/烟火故事稿,100种方法，吃成都！,4188,89,https://mp.weixin.qq.com/s/sOIqrBxrkT7ocionZaej1Q,20190510_100种方法，吃成都！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190510_100种方法，吃成都！.md
train,2019-05-11 11:46,2019,成都美食,凯文啊,凯文,人物老店/烟火故事稿,会消失的【透明果茶】来了，半价开吸！,4457,107,https://mp.weixin.qq.com/s/jjPhsikDhynNN_xP6g1Jnw,20190511_会消失的【透明果茶】来了，半价开吸！.md,/Users/lixin/Documents/学习/重点学习公众号/成都美食/20190511_会消失的【透明果茶】来了，半价开吸！.md
