tid,date,subject,author,fname,views,replies,pings_num,share_num,total_heat,score,article_type,split,word_count,paragraph_count,paragraphs_per_1000,median_paragraph_len,short_paragraph_ratio,max_short_run,list_like_lines,path,url
905570,2025-03-04,暂停销售！宜宾绿源超市发布通知！,流浪啊,今日宜宾,34710,52,0,0,0,39910,政务公告党建,train,64,3,46.88,20,0.667,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/03/905570-暂停销售！宜宾绿源超市发布通知！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=905570
867059,2024-02-19,免费看！宜宾这里开了一大片郁金香，简直太美了啦…,流浪啊,今日宜宾,21710,180,0,0,0,39710,综合本地新闻,train,314,8,25.48,41.5,0.25,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/02/867059-免费看！宜宾这里开了一大片郁金香，简直太美了啦….md,https://dayibin.cn/forum.php?mod=viewthread&tid=867059
854143,2023-10-19,小编求助！这是个啥子鱼？可以怎么弄来吃？,流浪啊,网友曝光,19740,198,0,0,0,39540,公益求助人物,train,96,4,41.67,23.5,0.25,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/10/854143-小编求助！这是个啥子鱼？可以怎么弄来吃？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=854143
823471,2023-02-24,宜宾这滴滴司机好黑人！大半夜看起电视开车…,流浪啊,网友曝光,19763,196,0,0,0,39363,网友曝光热议,train,272,6,22.06,40.0,0.167,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/02/823471-宜宾这滴滴司机好黑人！大半夜看起电视开车….md,https://dayibin.cn/forum.php?mod=viewthread&tid=823471
842467,2023-07-15,今天，宜宾火车站正式更名！,流浪啊,网友曝光,21476,178,0,0,0,39276,网友曝光热议,train,343,9,26.24,27,0.333,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/07/842467-今天，宜宾火车站正式更名！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=842467
836257,2023-05-28,宜宾美女哭诉：闪婚6年，老公天天混日子，好吃懒做…,流浪啊,情感空间,21665,176,0,0,0,39265,情感婚恋互动,train,611,9,14.73,83,0.222,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/05/836257-宜宾美女哭诉：闪婚6年，老公天天混日子，好吃懒做….md,https://dayibin.cn/forum.php?mod=viewthread&tid=836257
940225,2026-06-01,商家地址和执照全是假的！多少宜宾人中了“幽灵外卖”的套路？,流浪啊,网友曝光,31127,80,0,0,0,39127,网友曝光热议,train,439,8,18.22,55.5,0.25,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/06/940225-商家地址和执照全是假的！多少宜宾人中了“幽灵外卖”的套路？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=940225
871910,2024-04-04,宜宾一女子发布虚假涉警言论被处罚！,流浪啊,今日宜宾,22941,161,0,0,0,39041,综合本地新闻,train,532,14,26.32,16.0,0.571,4,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/04/871910-宜宾一女子发布虚假涉警言论被处罚！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=871910
887791,2024-08-31,宜宾终于下雨了！昨晚最大的雨下在这里！接下来气温…,流浪啊,今日宜宾,18862,200,0,0,0,38862,综合本地新闻,train,556,18,32.37,13.5,0.722,10,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/08/887791-宜宾终于下雨了！昨晚最大的雨下在这里！接下来气温….md,https://dayibin.cn/forum.php?mod=viewthread&tid=887791
779232,2022-06-01,2022世界动力电池大会，倒计时50天！智汇宜宾，动向未来！,流浪啊,城市更新,25655,132,0,0,0,38855,城建交通更新,train,142,5,35.21,22,0.4,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/06/779232-2022世界动力电池大会，倒计时50天！智汇宜宾，动向未来！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=779232
713439,2021-07-24,宜宾惊现一男子在街上淋着雨，光着…,流浪啊,今日宜宾,17852,210,0,0,0,38852,综合本地新闻,train,222,7,31.53,30,0.429,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2021/07/713439-宜宾惊现一男子在街上淋着雨，光着….md,https://dayibin.cn/forum.php?mod=viewthread&tid=713439
852132,2023-10-03,现场直击！国庆假期，宜宾各景点人气火爆！,流浪啊,今日宜宾,15381,233,0,0,0,38681,综合本地新闻,train,1258,87,69.16,10,0.943,63,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/10/852132-现场直击！国庆假期，宜宾各景点人气火爆！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=852132
852934,2023-10-09,宜宾街头一男子骑“宝马”在路上狂飙！,流浪啊,网友曝光,18713,199,0,0,0,38613,网友曝光热议,train,89,4,44.94,22.0,0.5,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/10/852934-宜宾街头一男子骑“宝马”在路上狂飙！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=852934
838645,2023-06-15,同城速约？宜宾男子家门口被贴污秽小纸条！,流浪啊,网友曝光,20113,185,0,0,0,38613,网友曝光热议,train,277,8,28.88,23.5,0.5,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/06/838645-同城速约？宜宾男子家门口被贴污秽小纸条！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=838645
891083,2024-10-02,宜宾深山里藏着一个“金色龙头”！20米高，不要门票！位置就在…,流浪啊,今日宜宾,23989,145,0,0,0,38489,综合本地新闻,train,1572,76,48.35,13.5,0.724,14,6,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/10/891083-宜宾深山里藏着一个“金色龙头”！20米高，不要门票！位置就在….md,https://dayibin.cn/forum.php?mod=viewthread&tid=891083
796000,2022-08-28,头皮发麻！成都一男子耳朵里取出10多条蛆虫…,流浪啊,网友曝光,24982,135,0,0,0,38482,网友曝光热议,train,404,7,17.33,62,0.429,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/08/796000-头皮发麻！成都一男子耳朵里取出10多条蛆虫….md,https://dayibin.cn/forum.php?mod=viewthread&tid=796000
871833,2024-04-03,宜宾真的有这么痴情的女人？被男友家不待见，打了胎还继续在一起…,流浪啊,网友曝光,20139,183,0,0,0,38439,网友曝光热议,train,436,6,13.76,77.0,0.333,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/04/871833-宜宾真的有这么痴情的女人？被男友家不待见，打了胎还继续在一起….md,https://dayibin.cn/forum.php?mod=viewthread&tid=871833
886443,2024-08-19,小编亲身经历：骑车打滑，我连人带车梭了2米远…,流浪啊,网友曝光,18305,201,0,0,0,38405,网友曝光热议,train,354,7,19.77,58,0.286,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/08/886443-小编亲身经历：骑车打滑，我连人带车梭了2米远….md,https://dayibin.cn/forum.php?mod=viewthread&tid=886443
820882,2023-02-06,突发！224洞子过不到了！,流浪啊,网友曝光,28188,102,0,0,0,38388,网友曝光热议,train,124,5,40.32,27,0.4,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/02/820882-突发！224洞子过不到了！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=820882
849709,2023-09-12,大宜宾APP7周年来临，还记得你是为什么而注册的吗？,流浪啊,今日宜宾,20199,180,0,0,0,38199,综合本地新闻,train,926,26,28.08,17.0,0.615,6,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/09/849709-大宜宾APP7周年来临，还记得你是为什么而注册的吗？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=849709
814900,2022-12-18,大宜宾小编抗疫日记：阳的第2天，头疼剧烈，味觉出现问题…,流浪啊,网友曝光,23167,148,0,0,0,37967,网友曝光热议,train,605,10,16.53,64.5,0.1,1,6,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/12/814900-大宜宾小编抗疫日记：阳的第2天，头疼剧烈，味觉出现问题….md,https://dayibin.cn/forum.php?mod=viewthread&tid=814900
777170,2022-05-21,崩溃！我在宜宾民政局被喂狗粮后，晚上一堆人在我面前亲嘴儿…,流浪啊,今日宜宾,27153,108,0,0,0,37953,综合本地新闻,train,432,14,32.41,22.5,0.357,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/05/777170-崩溃！我在宜宾民政局被喂狗粮后，晚上一堆人在我面前亲嘴儿….md,https://dayibin.cn/forum.php?mod=viewthread&tid=777170
858970,2023-12-01,宜宾这个草坪围了一大堆人，还传来阵阵鸡叫…,流浪啊,网友曝光,18272,194,0,0,0,37672,网友曝光热议,train,614,15,24.43,36,0.2,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/12/858970-宜宾这个草坪围了一大堆人，还传来阵阵鸡叫….md,https://dayibin.cn/forum.php?mod=viewthread&tid=858970
803574,2022-10-08,国庆节我被求婚了，女方还要给我20万彩礼…,流浪啊,网友曝光,23000,146,0,0,0,37600,网友曝光热议,train,337,7,20.77,44,0.143,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/10/803574-国庆节我被求婚了，女方还要给我20万彩礼….md,https://dayibin.cn/forum.php?mod=viewthread&tid=803574
800395,2022-09-20,如果几个月前不这样，我现在就不会在括号里…,流浪啊,网友曝光,22176,154,0,0,0,37576,网友曝光热议,train,272,6,22.06,49.0,0.333,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/09/800395-如果几个月前不这样，我现在就不会在括号里….md,https://dayibin.cn/forum.php?mod=viewthread&tid=800395
862327,2024-01-01,宜宾人，你元旦节怎么过的？我被逼着去相亲了…,流浪啊,网友曝光,17381,201,0,0,0,37481,网友曝光热议,train,316,10,31.65,27.0,0.3,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/01/862327-宜宾人，你元旦节怎么过的？我被逼着去相亲了….md,https://dayibin.cn/forum.php?mod=viewthread&tid=862327
715243,2021-07-31,【已卖光】大宜宾和西南老兵出行，帮助79岁老爷爷采摘2000多斤梨子！,流浪啊,今日宜宾,19161,183,0,0,0,37461,综合本地新闻,train,1121,44,39.25,15.0,0.614,6,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2021/07/715243-【已卖光】大宜宾和西南老兵出行，帮助79岁老爷爷采摘2000多斤梨子！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=715243
830888,2023-04-16,黑害了！宜宾某小区电梯门口有蛇，还在到处梭…,流浪啊,网友曝光,20626,167,0,0,0,37326,网友曝光热议,train,272,6,22.06,45.0,0.167,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/04/830888-黑害了！宜宾某小区电梯门口有蛇，还在到处梭….md,https://dayibin.cn/forum.php?mod=viewthread&tid=830888
856908,2023-11-12,我“结婚”了！没告诉父母，没请朋友…,流浪啊,网友曝光,20543,167,0,0,0,37243,网友曝光热议,train,566,12,21.2,45.5,0.083,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/11/856908-我“结婚”了！没告诉父母，没请朋友….md,https://dayibin.cn/forum.php?mod=viewthread&tid=856908
793335,2022-08-14,天降横祸！乐山一男子从顶楼坠楼砸中路人，2人当场身亡！,流浪啊,网友曝光,23206,140,0,0,0,37206,网友曝光热议,train,113,5,44.25,18,0.6,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/08/793335-天降横祸！乐山一男子从顶楼坠楼砸中路人，2人当场身亡！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=793335
903855,2025-02-14,年已过完！有多少人离开宜宾了？快来报坐标！,流浪啊,今日宜宾,32562,46,0,0,0,37162,综合本地新闻,train,173,4,23.12,50.0,0.25,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/02/903855-年已过完！有多少人离开宜宾了？快来报坐标！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=903855
839939,2023-06-25,当事人发声！宜宾男子骑摩托被线缆“锁喉”后续！,流浪啊,网友曝光,21570,155,0,0,0,37070,网友曝光热议,train,828,8,9.66,107.0,0.375,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/06/839939-当事人发声！宜宾男子骑摩托被线缆“锁喉”后续！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=839939
876568,2024-05-17,宜宾男子偷功德箱打牌，称：佛祖开了光包赢…,流浪啊,今日宜宾,20526,164,0,0,0,36926,综合本地新闻,train,379,14,36.94,15.5,0.643,5,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/05/876568-宜宾男子偷功德箱打牌，称：佛祖开了光包赢….md,https://dayibin.cn/forum.php?mod=viewthread&tid=876568
765074,2022-03-17,我儿豁嘛！变态榜一大哥500块钱就想和我裸聊…,流浪啊,今日宜宾,22993,139,0,0,0,36893,综合本地新闻,train,675,8,11.85,83.5,0.125,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/03/765074-我儿豁嘛！变态榜一大哥500块钱就想和我裸聊….md,https://dayibin.cn/forum.php?mod=viewthread&tid=765074
784451,2022-06-29,宜宾家长快看！2022年中考分数线公布！,流浪啊,网友曝光,27072,98,0,0,0,36872,网友曝光热议,train,140,5,35.71,29,0.4,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/06/784451-宜宾家长快看！2022年中考分数线公布！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=784451
828375,2023-03-31,过分！宜宾这些乱贴污秽小广告的，你们良心不会痛吗？,流浪啊,网友曝光,18459,183,0,0,0,36759,网友曝光热议,train,263,8,30.42,23.0,0.5,3,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/03/828375-过分！宜宾这些乱贴污秽小广告的，你们良心不会痛吗？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=828375
892822,2024-10-20,刚刚！宜长路突发车祸，车头稀巴烂…,流浪啊,网友曝光,19251,175,0,0,0,36751,网友曝光热议,train,109,4,36.7,26.0,0.5,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/10/892822-刚刚！宜长路突发车祸，车头稀巴烂….md,https://dayibin.cn/forum.php?mod=viewthread&tid=892822
714668,2021-07-29,我都差点就哭了，结果喊我去逮鸡？整个人都不好了…,流浪啊,今日宜宾,19745,170,0,0,0,36745,综合本地新闻,train,632,16,25.32,21.0,0.5,4,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2021/07/714668-我都差点就哭了，结果喊我去逮鸡？整个人都不好了….md,https://dayibin.cn/forum.php?mod=viewthread&tid=714668
807168,2022-10-29,宜宾又要火了？一群人在宜宾街头扛着相机，拍戏吗？,流浪啊,网友曝光,20350,163,0,0,0,36650,网友曝光热议,train,164,6,36.59,24.0,0.5,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2022/10/807168-宜宾又要火了？一群人在宜宾街头扛着相机，拍戏吗？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=807168
867759,2024-02-25,小区建渣堆了几个月了，物业每次都敷衍了事…,流浪啊,网友曝光,19848,168,0,0,0,36648,网友曝光热议,train,344,8,23.26,44.5,0.125,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/02/867759-小区建渣堆了几个月了，物业每次都敷衍了事….md,https://dayibin.cn/forum.php?mod=viewthread&tid=867759
874585,2024-04-28,新发现宜宾一千年古镇，曾被淹没！今天终于出名了…,流浪啊,今日宜宾,34516,21,0,0,0,36616,综合本地新闻,train,711,30,42.19,10.0,0.7,11,2,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2024/04/874585-新发现宜宾一千年古镇，曾被淹没！今天终于出名了….md,https://dayibin.cn/forum.php?mod=viewthread&tid=874585
861587,2023-12-26,到宜宾站最快只要15分钟！公铁两用桥北连接线今天通车！,流浪啊,城市更新,22811,138,0,0,0,36611,城建交通更新,train,275,13,47.27,10,0.846,5,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/12/861587-到宜宾站最快只要15分钟！公铁两用桥北连接线今天通车！.md,https://dayibin.cn/forum.php?mod=viewthread&tid=861587
858686,2023-11-29,这个时代怎么了？现在都是重女轻男了吗？,流浪啊,网友曝光,19655,169,0,0,0,36555,网友曝光热议,train,289,7,24.22,36,0.143,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/11/858686-这个时代怎么了？现在都是重女轻男了吗？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=858686
843921,2023-07-26,今天小编回母校看了下，结果教室的黑板都被拆了…,流浪啊,网友曝光,17277,192,0,0,0,36477,网友曝光热议,train,705,15,21.28,42,0.333,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2023/07/843921-今天小编回母校看了下，结果教室的黑板都被拆了….md,https://dayibin.cn/forum.php?mod=viewthread&tid=843921
