split,weighted_score,global_percentile,year_percentile,spike_bonus,base_score,file,title,date,year,author,account,type,word_count,paragraph_count,paragraphs_per_1000,median_para_len,short_para_ratio,max_short_run,image_count,section_count,阅读,点赞,转发,喜欢,留言,url
training_top80,0.552892,0.541076,0.790698,0.159989,7.1842396154321175,20201020_为什么成年人钟爱这上瘾性游戏？.md,为什么成年人钟爱这上瘾性游戏？,2020-10-20,2020,槽值小妹,槽值,社会情绪/打工人生活,2204,69,31.31,30,0.246,2,32,0,100000,805,3,744,69,https://mp.weixin.qq.com/s/sp_T7d9p70YGLZqj3vnVhA
training_top80,0.369415,0.349386,0.593023,0.062397,6.911396357685098,20201023_张译吴京，又来骗我眼泪.md,张译吴京，又来骗我眼泪,2020-10-23,2020,槽值小妹,槽值,综合热点/观点拆解,2252,103,45.74,20,0.505,14,17,0,100000,831,0,643,100,https://mp.weixin.qq.com/s/encJDxKMMDHUcCcAjEJj-w
training_top80,0.588593,0.584514,0.802326,0.189676,7.267236953695658,20201023_那个被父亲踹飞的女孩，我不敢看.md,那个被父亲踹飞的女孩，我不敢看,2020-10-23,2020,槽值小妹,槽值,身体审美/亲密关系,2349,83,35.33,28,0.277,3,29,0,83000,938,4,1022,99,https://mp.weixin.qq.com/s/4Be9jIcmyqRoQqAQRHKpBA
training_top80,0.469505,0.456091,0.69186,0.118689,7.068774326740042,20201024_又一国产良心悄悄上线，趁没人发现我先吹爆.md,又一国产良心悄悄上线，趁没人发现我先吹爆,2020-10-24,2020,槽值小妹,槽值,综合热点/观点拆解,3305,136,41.15,22.0,0.463,6,26,0,100000,638,2,661,99,https://mp.weixin.qq.com/s/WwLp1MlFRNXbS_ZUGLJhHA
training_top80,0.610748,0.606232,0.831395,0.201071,7.299093026542244,20201026_恋爱的极致快乐，你一定想不到.md,恋爱的极致快乐，你一定想不到,2020-10-26,2020,槽值小妹,槽值,身体审美/亲密关系,2295,118,51.42,20.0,0.542,7,28,0,100000,1197,2,1081,98,https://mp.weixin.qq.com/s/ulIG65vBoYE0jUd6fQ1sfQ
training_top80,0.73092,0.732767,0.947674,0.284486,7.532300727674444,20201027_吃全麦面包一个月，我胖了十斤.md,吃全麦面包一个月，我胖了十斤,2020-10-27,2020,槽值小妹,槽值,综合热点/观点拆解,2659,117,44.0,22,0.444,8,31,0,100000,816,19,769,99,https://mp.weixin.qq.com/s/9NjmuCsj-9tcVExx0jRvlw
training_top80,0.244576,0.21152,0.482558,0.0,6.638509718945813,20201028_有些爆款美容仪，正在毁掉你的脸.md,有些爆款美容仪，正在毁掉你的脸,2020-10-28,2020,槽值小妹,槽值,身体审美/亲密关系,2346,80,34.1,30.0,0.287,4,27,0,100000,292,1,247,86,https://mp.weixin.qq.com/s/dnIBfKWMf7t_NDi2Iy10YA
training_top80,0.641323,0.641171,0.854651,0.215733,7.340085763591799,20201030_读了难以启齿的专业怎么办？在线等挺急的.md,读了难以启齿的专业怎么办？在线等挺急的,2020-10-30,2020,槽值小妹,槽值,综合热点/观点拆解,380,20,52.63,20.5,0.5,2,51,0,100000,895,3,1561,100,https://mp.weixin.qq.com/s/QhCMbFB6R6Bga92N8Zkl-g
training_top80,0.312465,0.29084,0.534884,0.019004,6.790079641979696,20201102_​一个有温度的汽车品牌，应该是什么样子？.md,​一个有温度的汽车品牌，应该是什么样子？,2020-11-02,2020,槽值小妹,槽值,消费品牌/商业拆解,2552,69,27.04,33,0.246,3,14,0,100000,833,0,527,15,https://mp.weixin.qq.com/s/JwYL631X6pxR7y4Rb7FlYg
training_top80,0.505141,0.497639,0.715116,0.137709,7.121948508945496,20201102_​谁偷走了女孩们的逃离自由.md,​谁偷走了女孩们的逃离自由,2020-11-02,2020,槽值小妹,槽值,身体审美/亲密关系,2310,86,37.23,25.0,0.291,4,18,0,100000,912,1,890,100,https://mp.weixin.qq.com/s/ORtB6tf1Qv2b8uuVVH7Bug
training_top80,0.325255,0.301228,0.55814,0.027677,6.814325987476652,20201104_抖音里到底藏了多少宝藏男孩.md,抖音里到底藏了多少宝藏男孩,2020-11-04,2020,槽值小妹,槽值,日常物件/冷知识科普,2004,70,34.93,28.0,0.329,3,22,0,100000,231,2,672,92,https://mp.weixin.qq.com/s/suQKcFldU-30FGMNRnZOaQ
training_top80,0.676388,0.675165,0.901163,0.235402,7.395074848776637,20201105_泡泡玛特，年轻人戒不掉的精神按摩.md,泡泡玛特，年轻人戒不掉的精神按摩,2020-11-05,2020,槽值小妹,槽值,社会情绪/打工人生活,2531,98,38.72,24.0,0.367,7,30,0,100000,314,61,332,100,https://mp.weixin.qq.com/s/VkxdG7whcHo-YlwZtypRig
training_top80,0.705998,0.705382,0.930233,0.261835,7.46897594364707,20201106_抗老智商税，还在忽悠中国女孩.md,抗老智商税，还在忽悠中国女孩,2020-11-06,2020,槽值小妹,槽值,身体审美/亲密关系,2871,110,38.31,25.0,0.318,3,36,0,100000,757,14,847,96,https://mp.weixin.qq.com/s/Xhz8caLUuALMCmjBkeL8uA
training_top80,0.541032,0.531634,0.767442,0.154002,7.167501403858429,20201109_1000块一瓶的天价水，真比农夫山泉好喝？.md,1000块一瓶的天价水，真比农夫山泉好喝？,2020-11-09,2020,槽值小妹,槽值,消费品牌/商业拆解,2547,81,31.8,30,0.259,3,29,0,100000,542,7,451,100,https://mp.weixin.qq.com/s/MjnVieUDGyeam25_sxMsMQ
training_top80,0.695652,0.696884,0.912791,0.252752,7.443582282612347,20201110_多少成年人，正在被偏见祸害.md,多少成年人，正在被偏见祸害,2020-11-10,2020,槽值小妹,槽值,社会情绪/打工人生活,2519,150,59.55,15.0,0.653,13,32,0,100000,989,7,1049,99,https://mp.weixin.qq.com/s/FuTq5cpjTDdIge3trVViZQ
training_top80,0.671539,0.670444,0.895349,0.231585,7.384404488780789,20201111_月经羞耻，伤害了多少女孩.md,月经羞耻，伤害了多少女孩,2020-11-11,2020,槽值小妹,槽值,身体审美/亲密关系,2196,78,35.52,25.0,0.321,4,28,0,100000,1063,5,920,99,https://mp.weixin.qq.com/s/hJR1Iqv-O04lVF9wAb5GfA
training_top80,0.52941,0.522191,0.744186,0.150388,7.157397914617474,20201113_被薇娅李佳琦卖爆的气泡水，真的对健康有害吗？.md,被薇娅李佳琦卖爆的气泡水，真的对健康有害吗？,2020-11-13,2020,槽值小妹,槽值,综合热点/观点拆解,2025,73,36.05,28,0.37,3,33,0,100000,842,1,1288,100,https://mp.weixin.qq.com/s/L_MaGqjEMmDwuaIgjUMixA
training_top80,0.537744,0.528801,0.761628,0.152581,7.163526666751413,20201116_为什么当红女明星爱用二手包？.md,为什么当红女明星爱用二手包？,2020-11-16,2020,槽值小妹,槽值,娱乐影视/人物舆论,2191,80,36.51,27.0,0.4,3,41,0,100000,699,2,1171,75,https://mp.weixin.qq.com/s/qaGRxp6Tf4NXyFfAEWE_Zw
training_top80,0.201403,0.161473,0.44186,0.0,6.4558867321138,20201116_那些不敢卸妆的女孩们.md,那些不敢卸妆的女孩们,2020-11-16,2020,槽值小妹,槽值,身体审美/亲密关系,2101,80,38.08,25.0,0.338,3,20,0,100000,233,0,294,65,https://mp.weixin.qq.com/s/sEhPFHMdGPhmZSChubyopw
training_top80,0.497266,0.490085,0.703488,0.135084,7.11461118154605,20201119_那些只敢在欢乐谷崩溃的90后们.md,那些只敢在欢乐谷崩溃的90后们,2020-11-19,2020,槽值小妹,槽值,社会情绪/打工人生活,2347,82,34.94,26.0,0.354,4,28,0,100000,648,3,650,76,https://mp.weixin.qq.com/s/4Kk-5T6uKat3DUkcPKat9w
training_top80,0.335809,0.311615,0.569767,0.037256,6.841106213297041,20201120_说 真 的，撸 鸭 好 爽.md,说 真 的，撸 鸭 好 爽,2020-11-20,2020,槽值小妹,槽值,地域文化/城市迷因,2094,82,39.16,26.5,0.354,4,43,0,100000,427,2,282,99,https://mp.weixin.qq.com/s/hmdk1hC7gmwfGiFB5M0Ipg
training_top80,0.60033,0.593957,0.825581,0.194437,7.2805472652679395,20201123_乐高，凭什么诱惑了中国男人？.md,乐高，凭什么诱惑了中国男人？,2020-11-23,2020,槽值小妹,槽值,综合热点/观点拆解,2211,75,33.92,28,0.267,3,38,0,100000,420,19,433,99,https://mp.weixin.qq.com/s/qY0wATUazoP7AF_uhGavkw
training_top80,0.217451,0.179415,0.459302,0.0,6.5411944999903815,20201125_成年人极度舒适的瞬间，看完好爽.md,成年人极度舒适的瞬间，看完好爽,2020-11-25,2020,槽值小妹,槽值,社会情绪/打工人生活,1827,78,42.69,23.0,0.385,4,25,0,100000,240,2,118,58,https://mp.weixin.qq.com/s/j7C3ZFzv6BDUaYyqjqOGmw
training_top80,0.294266,0.272899,0.511628,0.009108,6.762411318042824,20201126_洁癖女孩真的太太太太太难了.md,洁癖女孩真的太太太太太难了,2020-11-26,2020,槽值小妹,槽值,身体审美/亲密关系,2378,77,32.38,32,0.273,3,33,0,100000,222,5,196,99,https://mp.weixin.qq.com/s/dIUXKPM8RDjgzFPI1iA_QA
training_top80,0.38311,0.362606,0.610465,0.071926,6.938035871357657,20201127_杨紫看哭所有人，不是因为演技.md,杨紫看哭所有人，不是因为演技,2020-11-27,2020,槽值小妹,槽值,身体审美/亲密关系,2154,95,44.1,21,0.484,9,37,1,100000,587,1,547,98,https://mp.weixin.qq.com/s/DmdB7GB3WITZ6_l0SkhU7A
training_top80,0.269375,0.243626,0.494186,0.0,6.704603985822355,20201128_今年冬天，我不想让他上热搜.md,今年冬天，我不想让他上热搜,2020-11-28,2020,槽值小妹,槽值,地域文化/城市迷因,2661,102,38.33,24.0,0.353,3,24,0,100000,435,1,200,83,https://mp.weixin.qq.com/s/UVjyxFDG-4LGkmf0iOaWcA
training_top80,0.434593,0.420208,0.651163,0.102145,7.022519759368387,20201201_“用了爆款洗面奶，我开始烂脸了”.md,“用了爆款洗面奶，我开始烂脸了”,2020-12-01,2020,槽值小妹,槽值,身体审美/亲密关系,2577,117,45.4,21,0.496,6,34,0,100000,436,7,288,62,https://mp.weixin.qq.com/s/ibYwPxMn4pzZdnKNbSZHeg
training_top80,0.595264,0.590179,0.813953,0.193479,7.277869026652459,20201207_“猕猴桃女孩”，很羞耻吗？.md,“猕猴桃女孩”，很羞耻吗？,2020-12-07,2020,槽值小妹,槽值,身体审美/亲密关系,2688,113,42.04,22,0.425,5,36,0,100000,755,8,465,99,https://mp.weixin.qq.com/s/zx4A1LEkcjpe5-rlqEbdeQ
training_top80,0.547728,0.537299,0.77907,0.158051,7.178820937660706,20201210_看完优衣库的摇粒绒，我大姨把貂都脱了.md,看完优衣库的摇粒绒，我大姨把貂都脱了,2020-12-10,2020,槽值小妹,槽值,消费品牌/商业拆解,2173,88,40.5,21.0,0.477,5,41,0,100000,496,11,328,100,https://mp.weixin.qq.com/s/_lc3PpF1myRmnapXyDZ8rA
training_top80,0.493907,0.487252,0.697674,0.132954,7.108656873228294,20201211_第一批90后开始贷款看牙了.md,第一批90后开始贷款看牙了,2020-12-11,2020,槽值小妹,槽值,社会情绪/打工人生活,1901,81,42.61,23,0.469,6,39,3,100000,468,5,571,100,https://mp.weixin.qq.com/s/scOV35z1JU1cXQBVOF-8GQ
training_top80,0.551049,0.540132,0.784884,0.159797,7.183702380117974,20201217_嫁给机车的女孩，A爆了.md,嫁给机车的女孩，A爆了,2020-12-17,2020,槽值小妹,槽值,身体审美/亲密关系,2171,81,37.31,27,0.457,3,59,0,100000,935,2,758,97,https://mp.weixin.qq.com/s/rIObHaDZlziJzHuF42XU7Q
training_top80,0.402834,0.384325,0.627907,0.082252,6.966905117160071,20201218_这可能是成年男女最需要的安全感.md,这可能是成年男女最需要的安全感,2020-12-18,2020,槽值小妹,槽值,社会情绪/打工人生活,2506,123,49.08,20,0.504,6,31,0,100000,721,1,622,42,https://mp.weixin.qq.com/s/tv5WR16CyYPzc_w0_c444w
training_top80,0.455644,0.441926,0.674419,0.11412,7.056001182308564,20201221_即将消失的童年爆款，真的就那么不堪？.md,即将消失的童年爆款，真的就那么不堪？,2020-12-21,2020,槽值小妹,槽值,怀旧文化/IP解读,2315,81,34.99,24,0.37,4,30,0,100000,792,1,725,100,https://mp.weixin.qq.com/s/J7IFD1syzx823D_m52nZjQ
training_top80,0.622067,0.618508,0.843023,0.205069,7.3102715145417765,20201222_小时候爆火的两元店，是怎么死的？.md,小时候爆火的两元店，是怎么死的？,2020-12-22,2020,槽值小妹,槽值,怀旧文化/IP解读,2453,96,39.14,23.0,0.375,4,49,0,100000,855,7,551,98,https://mp.weixin.qq.com/s/gRX3fKGhXrcu_nPSK85XOQ
training_top80,0.20521,0.16525,0.447674,0.0,6.473173272067531,20201223_我，25岁，家里绿成一道光.md,我，25岁，家里绿成一道光,2020-12-23,2020,槽值小妹,槽值,社会情绪/打工人生活,2272,83,36.53,24,0.398,4,47,0,100000,293,0,244,51,https://mp.weixin.qq.com/s/TdRkJzIleW49YBPP8NlcQg
training_top80,0.698408,0.698772,0.918605,0.25547,7.451180592728841,20201224_朋友圈100个被爱瞬间不完全曝光.md,朋友圈100个被爱瞬间不完全曝光,2020-12-24,2020,槽值小妹,槽值,社会情绪/打工人生活,2357,113,47.94,20,0.504,9,28,0,100000,1273,6,863,100,https://mp.weixin.qq.com/s/TjoN3Al_vOfjjHnl7ZUdsg
training_top80,0.29762,0.275732,0.517442,0.011194,6.768243732937829,20201225_抱歉，我拒绝套路太深的生活.md,抱歉，我拒绝套路太深的生活,2020-12-25,2020,槽值小妹,槽值,综合热点/观点拆解,2414,83,34.38,26,0.301,4,21,0,100000,553,0,559,66,https://mp.weixin.qq.com/s/sb81cvInRjOUfw4ZjlpOFQ
training_top80,0.41755,0.400378,0.639535,0.093785,6.999147297917158,20201226_离谱！女朋友化妆真的有那么难吗？.md,离谱！女朋友化妆真的有那么难吗？,2020-12-26,2020,槽值小妹,槽值,身体审美/亲密关系,1976,76,38.46,25.0,0.368,3,16,0,100000,901,0,1091,79,https://mp.weixin.qq.com/s/D1Di0pJkV0R-Q3JNtRpA9Q
training_top80,0.309842,0.288952,0.52907,0.017612,6.786186230384688,20201228_能让“凡尔赛人”窒息的，只有TA.md,能让“凡尔赛人”窒息的，只有TA,2020-12-28,2020,槽值小妹,槽值,综合热点/观点拆解,17,2,117.65,8.5,1.0,2,31,0,100000,645,0,524,53,https://mp.weixin.qq.com/s/50BtpgyiWrrYhcrV18pxhg
training_top80,0.391197,0.372049,0.616279,0.075066,6.9468149932243,20201229_他一回归，全国一半男孩都坐不住了.md,他一回归，全国一半男孩都坐不住了,2020-12-29,2020,槽值小妹,槽值,娱乐影视/人物舆论,2677,80,29.88,29.5,0.2,2,31,0,100000,513,2,421,99,https://mp.weixin.qq.com/s/DFsrv0D74ozfLV8jgcwE8A
training_top80,0.279131,0.255902,0.5,0.0,6.736948573795978,20201230_中国选秀16年，凭什么是他们C位出道.md,中国选秀16年，凭什么是他们C位出道,2020-12-30,2020,槽值小妹,槽值,综合热点/观点拆解,2450,95,38.78,23,0.305,6,21,0,100000,264,3,239,70,https://mp.weixin.qq.com/s/5JsE5TI58Iy1LqeYztfTAQ
training_top80,0.341898,0.399433,0.311475,0.0,6.991121224628387,20210101_看完这些超暖新年告白，我决定好好生活.md,看完这些超暖新年告白，我决定好好生活,2021-01-01,2021,槽值小妹,槽值,综合热点/观点拆解,2284,104,45.53,22.0,0.413,7,18,0,100000,1120,0,697,87,https://mp.weixin.qq.com/s/s7ITU-z0cvWQb8GkUBZ69w
training_top80,0.229994,0.283286,0.15847,0.0,6.778093955158187,20210102_朋友圈暖到哭的瞬间，哪一个戳中了你.md,朋友圈暖到哭的瞬间，哪一个戳中了你,2021-01-02,2021,槽值小妹,槽值,社会情绪/打工人生活,2545,104,40.86,22.0,0.462,6,17,0,100000,638,0,590,33,https://mp.weixin.qq.com/s/qjlDpbemDPF2kUGGANtCCA
training_top80,0.528559,0.566572,0.606557,0.106475,7.233792190276899,20210105_“在B站打卡明星同款帕梅拉，我的膝盖不行了”.md,“在B站打卡明星同款帕梅拉，我的膝盖不行了”,2021-01-05,2021,槽值小妹,槽值,娱乐影视/人物舆论,2396,100,41.74,23.0,0.44,5,26,0,100000,555,11,394,99,https://mp.weixin.qq.com/s/1ulPP3Nk8PjzuSQtNU3yWQ
training_top80,0.590027,0.619452,0.688525,0.187058,7.310756129973407,20210106_把50cm管子塞进体内的女孩，别再作践自己.md,把50cm管子塞进体内的女孩，别再作践自己,2021-01-06,2021,槽值小妹,槽值,身体审美/亲密关系,2322,100,43.07,23.0,0.43,5,25,0,100000,999,5,622,100,https://mp.weixin.qq.com/s/TpTHlWzDRifzPdQpooAz0w
excluded_bottom20,0.124216,0.168083,0.032787,0.0,6.478664417906278,20210107_2020人间值得图鉴，建议谨慎观看.md,2020人间值得图鉴，建议谨慎观看,2021-01-07,2021,槽值小妹,槽值,综合热点/观点拆解,2729,123,45.07,21,0.472,6,35,0,100000,197,1,159,93,https://mp.weixin.qq.com/s/CsBQT7p4cM7V2whfexluKw
training_top80,0.345636,0.403211,0.31694,0.0,7.0014496538466595,20210112_风情的复古美人，岂止热搜上的倪妮.md,风情的复古美人，岂止热搜上的倪妮,2021-01-12,2021,槽值小妹,槽值,身体审美/亲密关系,2454,89,36.27,28,0.236,5,22,0,100000,784,1,671,44,https://mp.weixin.qq.com/s/LEBr1xXFu7yViDM2mAjhbA
training_top80,0.303411,0.356941,0.26776,0.0,6.929187664836934,20210113_90后大型社会性死亡现场，它排第二，谁敢第一.md,90后大型社会性死亡现场，它排第二，谁敢第一,2021-01-13,2021,槽值小妹,槽值,社会情绪/打工人生活,2377,103,43.33,23,0.437,9,28,0,100000,871,0,674,98,https://mp.weixin.qq.com/s/xmoc0HpmfZv5EYH2-hsjqA
excluded_bottom20,0.132579,0.17847,0.038251,0.0,6.540703853322538,20210119_这样的出圈，我希望越多越好.md,这样的出圈，我希望越多越好,2021-01-19,2021,槽值小妹,槽值,娱乐影视/人物舆论,2480,81,32.66,30,0.296,5,15,0,100000,259,1,185,52,https://mp.weixin.qq.com/s/wn6FQu2mq1oP6_2jLUvEkA
excluded_bottom20,0.108149,0.148253,0.021858,0.0,6.381136307185876,20210120_[有人@我] 相亲相爱一家人群发来一条链接.md,[有人@我] 相亲相爱一家人群发来一条链接,2021-01-20,2021,槽值小妹,槽值,综合热点/观点拆解,243,12,49.38,17.0,0.583,4,20,0,100000,213,0,202,70,https://mp.weixin.qq.com/s/psrG3y8X8I5AMXjltex4rg
training_top80,0.382978,0.436261,0.387978,0.0,7.043148559370979,20210121_“李诞，请停止偷窥我的生活​​”.md,“李诞，请停止偷窥我的生活​​”,2021-01-21,2021,槽值小妹,槽值,综合热点/观点拆解,1736,100,57.6,16.0,0.61,7,23,0,100000,1241,0,802,97,https://mp.weixin.qq.com/s/gRz3E2bSuA3SGg6t5DYMaQ
training_top80,0.833181,0.818697,0.972678,0.655574,7.7582285399552315,20210122_豆瓣9.5，笑到头掉！这宝藏节目我推荐晚了.md,豆瓣9.5，笑到头掉！这宝藏节目我推荐晚了,2021-01-22,2021,槽值小妹,槽值,综合热点/观点拆解,2823,142,50.3,19.0,0.549,8,39,0,100000,3289,4,2134,103,https://mp.weixin.qq.com/s/KDm1L0j7rSC7xbEljcsNeg
training_top80,0.43354,0.488196,0.459016,0.0,7.110105554217696,20210126_实现“车厘子自由”后，我觉得我被骗了…….md,实现“车厘子自由”后，我觉得我被骗了……,2021-01-26,2021,槽值小妹,槽值,消费品牌/商业拆解,2285,87,38.07,24,0.391,4,17,0,100000,749,3,451,101,https://mp.weixin.qq.com/s/KUi9Fqp4REILKndInwXqtw
training_top80,0.801012,0.78848,0.961749,0.567263,7.673884060223417,20210128_当代年轻人上瘾性行为大赏.md,当代年轻人上瘾性行为大赏,2021-01-28,2021,槽值小妹,槽值,社会情绪/打工人生活,2105,83,39.43,24,0.313,5,12,0,100000,2029,6,1765,98,https://mp.weixin.qq.com/s/CZvf71_CWAsw74I5I4-XgA
excluded_bottom20,0.164915,0.215297,0.071038,0.0,6.641846764554082,20210129_让成年人变柔软有多简单.md,让成年人变柔软有多简单,2021-01-29,2021,槽值小妹,槽值,社会情绪/打工人生活,558,27,48.39,22,0.481,5,19,0,100000,406,0,363,90,https://mp.weixin.qq.com/s/ZcwhFKeczdppfshaxmBDHw
training_top80,0.766855,0.760151,0.934426,0.478637,7.58923805846312,20210202_在B站，有几万人被无痛整容骗惨了.md,在B站，有几万人被无痛整容骗惨了,2021-02-02,2021,槽值小妹,槽值,身体审美/亲密关系,2534,101,39.86,23,0.337,4,21,0,100000,1208,12,1029,102,https://mp.weixin.qq.com/s/dFU9CVpF1H-7YVdM5hepNA
training_top80,0.75991,0.75543,0.923497,0.464101,7.575354943574917,20210203_8000个农民工集体“造假”，我却不忍心骂.md,8000个农民工集体“造假”，我却不忍心骂,2021-02-03,2021,槽值小妹,槽值,综合热点/观点拆解,2536,118,46.53,20.0,0.508,6,22,0,100000,1567,7,1162,102,https://mp.weixin.qq.com/s/utmNB-kPom4kbsZD96vGWA
training_top80,0.506458,0.548631,0.579235,0.065694,7.1948432337239066,20210204_何广智，你瞎说什么大实话.md,何广智，你瞎说什么大实话,2021-02-04,2021,槽值小妹,槽值,社会情绪/打工人生活,1240,55,44.35,20,0.509,7,27,0,100000,1133,1,1022,96,https://mp.weixin.qq.com/s/rZ1zDAvH4P6HLE9sY9pVIg
